Ano, Mes, Dia, Hora, U, V, UI
1993,9,2,6,-0.77735,-3.0871,165.56
1993,9,2,12,1.0592,-2.9549,156.25
1993,9,2,18,1.5786,-3.8953,275.79
1993,9,3,0,1.3987,-3.2238,190.84
1993,9,3,6,1.5378,-1.7471,68.499
1993,9,3,12,2.2168,-2.2849,122.53
1993,9,3,18,1.7178,-2.4186,120.86
1993,9,4,0,2.1964,-1.2108,51.153
1993,9,4,6,0.8385,-0.13518,1.9341
1993,9,4,12,1.178,-0.40408,8.4769
1993,9,4,18,1.8569,-0.94187,33.036
1993,9,5,0,1.5174,-0.67297,18.818
1993,9,5,6,1.1576,0.67003,-15.097
1993,9,5,12,2.3356,0.26595,-10.531
1993,9,5,18,2.3356,0.26595,-10.531
1993,9,6,0,2.1149,3.0857,-194.45
1993,9,6,6,4.9087,5.6336,-709.1
1993,9,6,12,8.1811,9.3893,-1969.7
1993,9,6,18,10.116,13.146,-3673.6
1993,9,7,0,12.014,10.056,-2654.1
1993,9,7,6,11.216,8.0433,-1870.1
1993,9,7,12,11.756,6.0288,-1341.7
1993,9,7,18,11.277,4.821,-996.02
1993,9,8,0,9.1215,3.8835,-648.56
1993,9,8,6,9.1215,3.8835,-648.56
1993,9,8,12,9.4814,2.5405,-420.08
1993,9,8,18,8.6633,1.6016,-237.69
1993,9,9,0,6.8471,0.39525,-45.666
1993,9,9,6,6.7284,-2.1556,256.55
1993,9,9,12,6.2497,-3.3634,402.12
1993,9,9,18,3.7138,-1.8837,132.14
1993,9,10,0,3.354,-0.54073,30.945
1993,9,10,6,4.1721,0.3982,-28.113
1993,9,10,12,3.8122,1.7412,-122.93
1993,9,10,18,4.8103,2.0086,-176.38
1993,9,11,0,5.4689,2.5449,-258.6
1993,9,11,6,6.3073,2.4098,-274.09
1993,9,11,12,5.9475,3.7528,-444.57
1993,9,11,18,6.7656,4.6917,-650.7
1993,9,12,0,10.995,10.863,-2828.4
1993,9,12,6,17.228,-0.42173,122.43
1993,9,12,12,9.383,-1.0844,172.54
1993,9,12,18,11.281,-4.1745,845.85
1993,9,13,0,11.481,-5.9201,1288.2
1993,9,13,6,7.4481,-4.8416,724.52
1993,9,13,12,7.9471,-4.7079,732.54
1993,9,13,18,7.0474,-1.3504,163.23
1993,9,14,0,7.706,-0.81404,106.26
1993,9,14,6,4.8307,0.93452,-77.456
1993,9,14,12,5.9067,5.901,-829.96
1993,9,14,18,7.9436,4.2876,-651.98
1993,9,15,0,9.641,2.9431,-499.76
1993,9,15,6,9.1419,2.8094,-452.62
1993,9,15,12,6.1478,2.0072,-218.66
1993,9,15,18,2.9941,0.80227,-41.892
1993,9,16,0,2.4543,2.8168,-177.28
1993,9,16,6,2.1352,2.0116,-99.405
1993,9,16,12,0.81811,0.93893,-19.697
1993,9,16,18,-1.178,0.40408,-8.4769
1993,9,17,0,-2.8346,-0.39967,19.273
1993,9,17,6,-1.2968,-2.1468,90.697
1993,9,17,12,-0.73658,-5.2354,466.27
1993,9,17,18,1.1407,-7.2514,896.66
1993,9,18,0,-0.037251,-6.8473,789.81
1993,9,18,6,-0.11878,-2.5508,109.73
1993,9,18,12,1.9961,0.53485,-18.619
1993,9,18,18,3.2521,4.8298,-473.73
1993,9,19,0,3.3301,9.5289,-1620.3
1993,9,19,6,2.4916,9.6641,-1624.7
1993,9,19,12,3.8699,7.5144,-1069.9
1993,9,19,18,3.0518,6.5754,-802.96
1993,9,20,0,2.1352,2.0116,-99.405
1993,9,20,6,2.9941,0.80227,-41.892
1993,9,20,12,3.4931,0.93599,-57.02
1993,9,20,18,3.1741,0.13077,-6.998
1993,9,21,0,3.1333,2.279,-148.74
1993,9,21,6,2.6547,1.0712,-51.654
1993,9,21,12,2.5563,-2.5538,155.44
1993,9,21,18,1.2391,-3.6264,234.11
1993,9,22,0,2.4171,-4.0305,319.09
1993,9,22,6,3.9345,-4.7035,485.86
1993,9,22,12,4.9733,-6.5843,915.21
1993,9,22,18,3.4763,-6.9854,918.15
1993,9,23,0,2.6174,-5.7761,617.03
1993,9,23,6,2.6174,-5.7761,617.03
1993,9,23,12,2.7566,-4.2994,369.89
1993,9,23,18,2.0572,-2.6875,153.22
1993,9,24,0,2.6547,1.0712,-51.654
1993,9,24,6,2.3356,0.26595,-10.531
1993,9,24,12,1.3987,-3.2238,190.84
1993,9,24,18,-0.037251,-6.8473,789.81
1993,9,25,0,-0.037251,-6.8473,789.81
1993,9,25,6,-1.8738,-6.9795,849.66
1993,9,25,12,-1.8534,-8.0536,1121.2
1993,9,25,18,-2.5324,-7.5158,1004.1
1993,9,26,0,-3.0518,-6.5754,802.96
1993,9,26,6,-2.8922,-6.1728,708.84
1993,9,26,12,-1.1948,-7.5173,963.88
1993,9,26,18,-2.1929,-7.7847,1060.6
1993,9,27,0,-1.0353,-7.1147,861.68
1993,9,27,6,-1.2152,-6.4432,711.66
1993,9,27,12,-0.057634,-5.7732,561.48
1993,9,27,18,0.24108,-3.8938,255.9
1993,9,28,0,0.99804,0.26742,-4.6547
1993,9,28,6,1.256,4.295,-323.76
1993,9,28,12,1.5547,6.1743,-662.23
1993,9,28,18,2.933,4.0246,-337.62
1993,9,29,0,3.0145,-0.27184,13.86
1993,9,29,6,2.8177,-7.5217,1017.7
1993,9,29,12,1.9792,-7.3865,951.52
1993,9,29,18,2.5766,-3.6279,271.94
1993,9,30,0,4.532,-0.94481,73.68
1993,9,30,6,7.3054,2.6772,-350.89
1993,9,30,12,9.8005,3.3458,-583.66
1993,9,30,18,12.835,1.9998,-437.61
1993,10,1,0,10.222,-1.2196,211.49
1993,10,1,6,10.721,-1.0859,197.1
1993,10,1,12,11.719,-0.81845,161.96
1993,10,1,18,11.78,-4.0408,847.69
1993,10,2,0,12.14,-5.3838,1204.4
1993,10,2,6,11.501,-6.9942,1586
1993,10,2,12,9.6648,-7.1265,1441.6
1993,10,2,18,6.4296,-4.0349,515.95
1993,10,3,0,6.8879,-1.753,209.88
1993,10,3,6,7.1662,1.2005,-146.94
1993,10,3,12,7.6652,1.3342,-174.87
1993,10,3,18,7.4649,3.0798,-418.95
1993,10,4,0,7.6245,3.4824,-491.72
1993,10,4,6,7.6245,3.4824,-491.72
1993,10,4,12,9.2811,4.2861,-738.12
1993,10,4,18,9.4203,5.7629,-1072
1993,10,5,0,10.099,5.2251,-1000.8
1993,10,5,6,11.657,2.4039,-481.99
1993,10,5,12,11.678,1.3298,-263.28
1993,10,5,18,9.3626,-0.010295,1.6237
1993,10,6,0,9.0435,-0.81551,124.74
1993,10,6,6,6.8879,-1.753,209.88
1993,10,6,12,7.5261,-0.14254,18.074
1993,10,6,18,7.7264,-1.8882,252.98
1993,10,7,0,6.2293,-2.2893,255.94
1993,10,7,6,5.4112,-3.2282,342.65
1993,10,7,12,7.0474,-1.3504,163.23
1993,10,7,18,9.9024,-2.0248,344.75
1993,10,8,0,9.5222,0.39231,-62.982
1993,10,8,6,8.1439,2.542,-365.32
1993,10,8,12,4.61,3.7542,-375.99
1993,10,8,18,-4.3148,7.1206,-998.68
1993,10,9,0,-3.9549,5.7776,-681.43
1993,10,9,6,0.078016,4.6991,-372.02
1993,10,9,12,3.4524,3.0842,-240.52
1993,10,9,18,6.9252,5.0943,-737.76
1993,10,10,0,6.6841,8.9881,-1695.9
1993,10,10,6,8.1359,12.652,-3205.9
1993,10,10,12,10.834,10.568,-2694.2
1993,10,10,18,9.4399,11.778,-2994.6
1993,10,11,0,7.2502,16.157,-4820
1993,10,11,6,8.968,13.738,-3796.9
1993,10,11,12,11.644,10.137,-2636.5
1993,10,11,18,14.25,9.396,-2701.7
1993,10,12,0,14.18,8.6577,-2423.1
1993,10,12,6,13.868,4.8316,-1195.3
1993,10,12,12,9.3202,1.3458,-213.48
1993,10,12,18,-0.0023896,1.007,-17.081
1993,10,13,0,-8.3645,-5.0122,823.32
1993,10,13,6,2.8008,-10.153,1801.4
1993,10,13,12,9.451,-6.4281,1237.7
1993,10,13,18,9.2235,-1.487,234.03
1993,10,14,0,10.541,-0.41437,73.633
1993,10,14,6,10.361,0.25713,-44.891
1993,10,14,12,8.205,-0.68033,94.356
1993,10,14,18,5.4689,2.5449,-258.6
1993,10,15,0,0.55666,5.9069,-590.36
1993,10,15,6,-2.8381,8.5958,-1310.8
1993,10,15,12,-4.3759,10.343,-1956.7
1993,10,15,18,-7.0455,6.5328,-1057.4
1993,10,16,0,-1.5392,0.055397,-1.4373
1993,10,16,6,1.4859,-1.653,61.894
1993,10,16,12,1.6744,-8.9436,1370.9
1993,10,16,18,5.615,-13.969,3542.9
1993,10,17,0,3.8973,-11.551,2372
1993,10,17,6,2.2407,-12.354,2613.1
1993,10,17,12,1.7213,-11.414,2219.5
1993,10,17,18,-0.83498,-8.8603,1328.3
1993,10,18,0,-2.1929,-7.7847,1060.6
1993,10,18,6,-2.8922,-6.1728,708.84
1993,10,18,12,-1.0353,-7.1147,861.68
1993,10,18,18,-2.2133,-6.7106,798.78
1993,10,19,0,-2.7734,-3.622,278.34
1993,10,19,6,-2.7938,-2.5479,162.29
1993,10,19,12,-3.6119,-3.4868,294.88
1993,10,19,18,-1.4359,-3.6235,237.91
1993,10,20,0,-3.4524,-3.0842,240.52
1993,10,20,6,-3.9718,-2.1438,163
1993,10,20,12,-2.933,-4.0246,337.62
1993,10,20,18,-4.5896,-4.8284,541.83
1993,10,21,0,-5.9475,-3.7528,444.57
1993,10,21,6,-6.107,-4.1554,517.06
1993,10,21,12,-7.4446,-4.1539,596.53
1993,10,21,18,-6.2462,-5.6321,797.94
1993,10,22,0,-7.7636,-4.9591,769.59
1993,10,22,6,-6.9455,-4.0202,543.48
1993,10,22,12,-6.7656,-4.6917,650.7
1993,10,22,18,-6.2258,-6.7062,1033.7
1993,10,23,0,-8.7821,-4.1524,679.51
1993,10,23,6,-9.6206,-4.0173,705.53
1993,10,23,12,-7.0439,-7.6451,1338.8
1993,10,23,18,-6.7045,-7.914,1382.8
1993,10,24,0,-8.2219,-7.2411,1336.4
1993,10,24,6,-8.9212,-5.6292,1000.3
1993,10,24,12,-6.2054,-7.7803,1304.3
1993,10,24,18,-5.8863,-6.9751,1072.4
1993,10,25,0,-6.0663,-6.3036,928.97
1993,10,25,6,-6.9455,-4.0202,543.48
1993,10,25,12,-5.7676,-4.4243,541.75
1993,10,25,18,-5.2685,-4.2906,491.09
1993,10,26,0,-5.4077,-5.7673,768.09
1993,10,26,6,-5.5876,-5.0958,649.15
1993,10,26,12,-5.5673,-6.1699,863.73
1993,10,26,18,-6.7452,-5.7658,861.88
1993,10,27,0,-7.1051,-4.4228,623.54
1993,10,27,6,-5.7879,-3.3502,377.41
1993,10,27,12,-3.7715,-3.8894,354.96
1993,10,27,18,-1.5955,-4.0261,293.71
1993,10,28,0,-0.77735,-3.0871,165.56
1993,10,28,6,0.5194,-0.9404,17.019
1993,10,28,12,-0.33948,0.2689,-1.9617
1993,10,28,18,-0.15955,-0.40261,2.9371
1993,10,29,0,-3.2148,2.0175,-128.99
1993,10,29,6,-5.3705,1.08,-99.66
1993,10,29,12,-8.0455,1.0829,-148.09
1993,10,29,18,-11.579,2.2952,-456.41
1993,10,30,0,-12.798,4.8475,-1117.5
1993,10,30,6,-5.951,5.2427,-700.43
1993,10,30,12,-9.4442,4.3067,-753.04
1993,10,30,18,-8.7244,1.6207,-242.27
1993,10,31,0,-7.3665,0.54514,-67.833
1993,10,31,6,-8.7041,0.54662,-80.305
1993,10,31,12,-8.205,0.68033,-94.356
1993,10,31,18,-9.1623,-1.7353,272.6
1993,11,1,0,-9.641,-2.9431,499.76
1993,11,1,6,-9.2607,-5.3603,966.18
1993,11,1,12,-5.0275,-8.1844,1324.3
1993,11,1,18,1.0219,-9.8022,1627.3
1993,11,2,0,6.4908,-7.2572,1190.3
1993,11,2,6,7.2274,-2.0219,255.61
1993,11,2,12,6.4465,3.8865,-492.82
1993,11,2,18,6.0353,14.104,-3644.9
1993,11,3,0,4.0393,8.2795,-1284.8
1993,11,3,6,6.984,-2.411,300.07
1993,11,3,12,8.719,-3.0976,482.82
1993,11,3,18,2.7579,-2.6077,166.73
1993,11,4,0,-0.078016,-4.6991,372.02
1993,11,4,6,0.20031,-1.7456,51.668
1993,11,4,12,3.8734,-1.4811,103.47
1993,11,4,18,4.7899,3.0827,-295.8
1993,11,5,0,5.9883,1.6045,-167.57
1993,11,5,6,11.481,-5.9201,1288.2
1993,11,5,12,11.939,-3.6382,764.94
1993,11,5,18,15.293,-4.1789,1116
1993,11,6,0,13.358,-7.9361,2077.2
1993,11,6,6,5.374,-10.075,1938.1
1993,11,6,12,-3.089,-13.423,3114.4
1993,11,6,18,-0.63467,-10.606,1898.3
1993,11,7,0,1.5413,-10.743,1963.9
1993,11,7,6,3.4967,-8.0595,1192.8
1993,11,7,12,3.6154,-5.5087,611.45
1993,11,7,18,2.6785,-8.9984,1423.2
1993,11,8,0,1.0423,-10.876,2001.8
1993,11,8,6,-0.913,-13.559,3104.2
1993,11,8,12,-1.3916,-14.767,3689.8
1993,11,8,18,-4.766,-13.152,3099.4
1993,11,9,0,-6.3242,-10.331,2108.1
1993,11,9,6,-5.3669,-7.9155,1275.2
1993,11,9,12,-2.8922,-6.1728,708.84
1993,11,9,18,0.87926,-2.2834,94.118
1993,11,10,0,2.3152,1.3401,-60.386
1993,11,10,6,4.7899,3.0827,-295.8
1993,11,10,12,3.9718,2.1438,-163
1993,11,10,18,2.1964,-1.2108,51.153
1993,11,11,0,0.40062,-3.4912,206.67
1993,11,11,6,-3.0721,-5.5013,583.93
1993,11,11,12,-3.2317,-5.9039,669.38
1993,11,11,18,-3.5304,-7.7833,1120.6
1993,11,12,0,-1.6939,-7.651,1010
1993,11,12,6,-3.0721,-5.5013,583.93
1993,11,12,12,-1.0761,-4.9665,425.15
1993,11,12,18,0.49902,0.13371,-1.1637
1993,11,13,0,3.4524,3.0842,-240.52
1993,11,13,6,5.4689,2.5449,-258.6
1993,11,13,12,4.3113,1.8749,-148.48
1993,11,13,18,3.9922,1.0697,-74.475
1993,11,14,0,3.6731,0.26448,-16.407
1993,11,14,6,-1.1372,-1.7441,61.175
1993,11,14,12,-5.7879,-3.3502,377.41
1993,11,14,18,-4.2705,-4.0231,397.62
1993,11,15,0,-6.1274,-3.0813,355.99
1993,11,15,6,-4.7899,-3.0827,295.8
1993,11,15,12,-2.1149,-3.0857,194.45
1993,11,15,18,-1.0964,-3.8924,265.15
1993,11,16,0,-1.0964,-3.8924,265.15
1993,11,16,6,-0.6178,-2.6845,124.57
1993,11,16,12,0.061147,-3.2223,174.94
1993,11,16,18,0.85888,-1.2093,30.216
1993,11,17,0,0.67895,-0.53779,7.8466
1993,11,17,6,-0.5194,0.9404,-17.019
1993,11,17,12,0.31909,0.80522,-11.748
1993,11,17,18,-0.020382,1.0741,-19.438
1993,11,18,0,-0.20031,1.7456,-51.668
1993,11,18,6,0.91651,4.5639,-357.88
1993,11,18,12,1.6939,7.651,-1010
1993,11,18,18,2.5324,7.5158,-1004.1
1993,11,19,0,2.512,8.5899,-1295
1993,11,19,6,4.61,3.7542,-375.99
1993,11,19,12,5.5708,-2.8256,297.32
1993,11,19,18,4.4947,-7.7921,1180.8
1993,11,20,0,2.4986,-8.3269,1219.5
1993,11,20,6,-0.35634,-7.6525,987.55
1993,11,20,12,0.66208,-8.4592,1209.1
1993,11,20,18,0.96079,-6.5798,737.05
1993,11,21,0,2.2372,-3.359,228.36
1993,11,21,6,2.3152,1.3401,-60.386
1993,11,21,12,5.5876,5.0958,-649.15
1993,11,21,18,4.8679,7.7818,-1203.2
1993,11,22,0,2.434,3.8909,-300.81
1993,11,22,6,-2.0776,3.7616,-272.3
1993,11,22,12,-4.532,0.94481,-73.68
1993,11,22,18,-6.0086,-0.53044,53.899
1993,11,23,0,-6.9863,-1.872,228.08
1993,11,23,6,-5.3093,-2.1423,206.62
1993,11,23,12,-2.254,-4.5624,391.1
1993,11,23,18,-0.9369,-3.4898,212.42
1993,11,24,0,-0.77735,-3.0871,165.56
1993,11,24,6,-1.9553,-2.6831,150.05
1993,11,24,12,-2.434,-3.8909,300.81
1993,11,24,18,-1.7346,-5.5028,534.84
1993,11,25,0,-2.0945,-4.1598,326.36
1993,11,25,6,-3.1333,-2.279,148.74
1993,11,25,12,-2.1149,-3.0857,194.45
1993,11,25,18,-1.4155,-4.6976,388.24
1993,11,26,0,-0.9369,-3.4898,212.42
1993,11,26,6,0.020382,-1.0741,19.438
1993,11,26,12,1.1372,1.7441,-61.175
1993,11,26,18,1.7754,3.3546,-214.48
1993,11,27,0,1.0557,6.0406,-623.98
1993,11,27,6,2.6308,11.141,-2148.3
1993,11,27,12,3.4285,13.154,-3012
1993,11,27,18,8.12,12.612,-3186.6
1993,11,28,0,6.9013,15.164,-4255.8
1993,11,28,6,8.6598,10.597,-2443
1993,11,28,12,7.4038,6.3021,-1032.2
1993,11,28,18,4.5488,6.9766,-978.8
1993,11,29,0,5.8048,11.272,-2407.3
1993,11,29,6,7.7805,12.881,-3265.1
1993,11,29,12,6.8844,7.2425,-1219.1
1993,11,29,18,5.2889,3.2165,-335.4
1993,11,30,0,4.9698,2.4112,-224.37
1993,11,30,6,7.1866,0.12636,-15.3
1993,11,30,12,9.7225,-1.3533,223.78
1993,11,30,18,8.1066,-4.3053,665.69
1993,12,1,0,7.4481,-4.8416,724.52
1993,12,1,6,4.4132,-3.4956,331.52
1993,12,1,12,4.2536,-3.8982,378.88
1993,12,1,18,2.4171,-4.0305,319.09
1993,12,2,0,2.597,-4.702,425.46
1993,12,2,6,0.22069,-2.8197,134.35
1993,12,2,12,-0.6178,-2.6845,124.57
1993,12,2,18,-1.3171,-1.0726,30.693
1993,12,3,0,-1.5378,1.7471,-68.499
1993,12,3,6,2.0945,4.1598,-326.36
1993,12,3,12,2.8922,6.1728,-708.84
1993,12,3,18,3.0518,6.5754,-802.96
1993,12,4,0,4.2501,5.0972,-569.86
1993,12,4,6,0.6178,2.6845,-124.57
1993,12,4,12,-1.4971,-0.40114,10.473
1993,12,4,18,-3.6323,-2.4127,177.23
1993,12,5,0,-3.7715,-3.8894,354.96
1993,12,5,6,-3.7715,-3.8894,354.96
1993,12,5,12,-1.256,-4.295,323.76
1993,12,5,18,-0.7162,-6.3095,674.92
1993,12,6,0,1.0016,-8.7281,1291.7
1993,12,6,6,0.16306,-8.5929,1244.1
1993,12,6,12,0.32261,-8.1903,1130.9
1993,12,6,18,-0.057634,-5.7732,561.48
1993,12,7,0,0.89964,-3.3575,196.6
1993,12,7,6,4.7119,-1.6163,135.63
1993,12,7,12,6.528,-0.40996,45.171
1993,12,7,18,6.3685,-0.81257,87.879
1993,12,8,0,4.3724,-1.3474,103.85
1993,12,8,6,5.3705,-1.08,99.66
1993,12,8,12,5.8491,0.12783,-12.598
1993,12,8,18,5.6488,1.8734,-187.82
1993,12,9,0,5.9679,2.6787,-295.17
1993,12,9,6,4.9902,1.3371,-116.37
1993,12,9,12,6.3073,2.4098,-274.09
1993,12,9,18,5.4892,1.4708,-140.8
1993,12,10,0,4.4912,1.2034,-94.257
1993,12,10,6,4.1721,0.3982,-28.113
1993,12,10,12,3.9718,2.1438,-163
1993,12,10,18,3.0349,-1.3459,75.274
1993,12,11,0,2.0369,-1.6134,70.619
1993,12,11,6,-0.098399,-3.6249,221.43
1993,12,11,12,-0.99804,-0.26742,4.6547
1993,12,11,18,-0.99804,-0.26742,4.6547
1993,12,12,0,-0.99804,-0.26742,4.6547
1993,12,12,6,0.65857,0.53632,-7.6732
1993,12,12,12,-0.5194,0.9404,-17.019
1993,12,12,18,1.677,-0.27037,7.7364
1993,12,13,0,1.4971,0.40114,-10.473
1993,12,13,6,3.7138,-1.8837,132.14
1993,12,13,12,1.9181,-4.1642,321.61
1993,12,13,18,1.0219,-9.8022,1627.3
1993,12,14,0,1.0627,-11.95,2415.2
1993,12,14,6,-0.43436,-12.352,2571.5
1993,12,14,12,-0.41398,-13.426,3037.8
1993,12,14,18,0.82163,-8.0566,1099.1
1993,12,15,0,4.5931,-4.1671,435.35
1993,12,15,6,7.2478,-3.096,411.03
1993,12,15,12,9.0639,-1.8896,294.72
1993,12,15,18,9.2235,-1.487,234.03
1993,12,16,0,8.5445,-0.94922,137.47
1993,12,16,6,7.8656,-0.41143,54.589
1993,12,16,12,6.3481,0.26154,-27.992
1993,12,16,18,6.3481,0.26154,-27.992
1993,12,17,0,3.9718,2.1438,-163
1993,12,17,6,4.7695,4.1568,-443.02
1993,12,17,12,5.2685,4.2906,-491.09
1993,12,17,18,5.8863,6.9751,-1072.4
1993,12,18,0,7.6821,9.2556,-1875.4
1993,12,18,6,6.6841,8.9881,-1695.9
1993,12,18,12,8.9009,6.7033,-1258.2
1993,12,18,18,6.7248,6.8399,-1105.2
1993,12,19,0,6.9252,5.0943,-737.76
1993,12,19,6,8.1031,4.6902,-739.73
1993,12,19,12,7.4242,5.228,-799.68
1993,12,19,18,5.9271,4.8269,-621.53
1993,12,20,0,5.7879,3.3502,-377.41
1993,12,20,6,7.1051,4.4228,-623.54
1993,12,20,12,7.6041,4.5565,-680.43
1993,12,20,18,7.6449,2.4083,-325.17
1993,12,21,0,5.5708,-2.8256,297.32
1993,12,21,6,2.5766,-3.6279,271.94
1993,12,21,12,-1.5343,-7.2484,904.66
1993,12,21,18,-2.3728,-7.1132,898.52
1993,12,22,0,-1.8942,-5.9054,616.94
1993,12,22,6,-1.4155,-4.6976,388.24
1993,12,22,12,0.38024,-2.4171,99.629
1993,12,22,18,2.7566,-4.2994,369.89
1993,12,23,0,2.7362,-3.2253,229.8
1993,12,23,6,3.7546,-4.032,374.2
1993,12,23,12,4.3928,-2.4215,204.61
1993,12,23,18,5.0921,-4.0334,441.37
1993,12,24,0,5.4316,-4.3023,502.18
1993,12,24,6,4.8138,-6.9869,998.61
1993,12,24,12,3.9957,-7.9258,1185.1
1993,12,24,18,2.9365,-4.9709,483.45
1993,12,25,0,5.2517,-3.6308,390.5
1993,12,25,6,6.7895,-5.3779,784.66
1993,12,25,12,6.6096,-4.7064,643.29
1993,12,25,18,8.0082,-7.9302,1505.6
1993,12,26,0,6.9898,-7.1235,1197.6
1993,12,26,6,6.2701,-4.4375,574.21
1993,12,26,12,6.7691,-4.3038,581.55
1993,12,26,18,6.7487,-3.2297,407.05
1993,12,27,0,6.9287,-3.9012,522.55
1993,12,27,6,3.9549,-5.7776,681.43
1993,12,27,12,2.5563,-2.5538,155.44
1993,12,27,18,4.9698,2.4112,-224.37
1993,12,28,0,9.7597,5.494,-1036.5
1993,12,28,6,9.4814,2.5405,-420.08
1993,12,28,12,6.8471,0.39525,-45.666
1993,12,28,18,5.3297,1.0682,-97.814
1993,12,29,0,6.6672,1.0668,-121.33
1993,12,29,6,6.3073,2.4098,-274.09
1993,12,29,12,7.5261,-0.14254,18.074
1993,12,29,18,4.3316,0.8008,-59.424
1993,12,30,0,4.9698,2.4112,-224.37
1993,12,30,6,5.2074,7.5129,-1156.9
1993,12,30,12,8.8805,7.7774,-1546.6
1993,12,30,18,8.9009,6.7033,-1258.2
1993,12,31,0,7.4038,6.3021,-1032.2
1993,12,31,6,7.6245,3.4824,-491.72
1993,12,31,12,6.3481,0.26154,-27.992
1993,12,31,18,5.1905,-0.40849,35.827
1994,1,1,0,4.3316,0.8008,-59.424
1994,1,1,6,4.4504,3.3516,-314.56
1994,1,1,12,8.5614,6.9722,-1296.8
1994,1,1,18,8.9212,5.6292,-1000.3
1994,1,2,0,8.8805,7.7774,-1546.6
1994,1,2,6,11.077,6.5666,-1424.4
1994,1,2,12,9.5798,6.1655,-1183.2
1994,1,2,18,6.864,8.3166,-1510.7
1994,1,3,0,10.018,9.5215,-2216.8
1994,1,3,6,12.574,6.9677,-1687.3
1994,1,3,12,11.997,2.135,-438.24
1994,1,3,18,9.3422,1.0638,-168.5
1994,1,4,0,9.1827,0.66121,-102.54
1994,1,4,6,6.7284,-2.1556,256.55
1994,1,4,12,9.9024,-2.0248,344.75
1994,1,4,18,10.14,3.0769,-549.23
1994,1,5,0,11.915,6.4314,-1467
1994,1,5,6,17.265,6.4255,-1994.1
1994,1,5,12,17.086,7.097,-2211.8
1994,1,5,18,19.795,1.7773,-595.03
1994,1,6,0,16.655,0.72012,-202.22
1994,1,6,6,8.3046,-5.0439,825.57
1994,1,6,12,15.756,-7.4017,2170.5
1994,1,6,18,10.837,-12.498,3482.7
1994,1,7,0,8.8264,-6.9913,1326.1
1994,1,7,6,7.5296,-9.138,1822.7
1994,1,7,12,5.6523,-7.1221,1090.9
1994,1,7,18,6.528,-0.40996,45.171
1994,1,8,0,8.0624,6.8384,-1217.9
1994,1,8,6,10.897,7.2381,-1595.1
1994,1,8,12,11.158,2.2702,-435.46
1994,1,8,18,7.4446,4.1539,-596.53
1994,1,9,0,9.3999,6.837,-1338.7
1994,1,9,6,9.3999,6.837,-1338.7
1994,1,9,12,14.233,11.155,-3398.1
1994,1,9,18,13.072,8.9006,-2371.2
1994,1,10,0,14.783,3.3134,-845.61
1994,1,10,6,15.073,-1.3592,346.5
1994,1,10,12,11.62,-4.4434,931.2
1994,1,10,18,9.5426,-0.6818,109.88
1994,1,11,0,8.2627,5.0928,-832.7
1994,1,11,6,11.056,7.6407,-1729.8
1994,1,11,12,10.12,4.151,-764.83
1994,1,11,18,8.7413,6.3007,-1143.7
1994,1,12,0,9.7394,6.5681,-1299.7
1994,1,12,6,10.018,9.5215,-2216.8
1994,1,12,12,10.018,9.5215,-2216.8
1994,1,12,18,7.5022,9.9271,-2080.8
1994,1,13,0,6.9048,6.1684,-962.08
1994,1,13,6,5.9271,4.8269,-621.53
1994,1,13,12,4.61,3.7542,-375.99
1994,1,13,18,3.1129,3.3531,-258.43
1994,1,14,0,2.8346,0.39967,-19.273
1994,1,14,6,1.8569,-0.94187,33.036
1994,1,14,12,3.5339,-1.2122,76.292
1994,1,14,18,4.9698,2.4112,-224.37
1994,1,15,0,10.659,2.1365,-391.26
1994,1,15,6,10.721,-1.0859,197.1
1994,1,15,12,10.143,-5.9186,1170.9
1994,1,15,18,8.1066,-4.3053,665.69
1994,1,16,0,6.7691,-4.3038,581.55
1994,1,16,6,4.773,-4.8386,553.99
1994,1,16,12,-0.69582,-7.3836,922.44
1994,1,16,18,-5.1259,-11.809,2561
1994,1,17,0,-4.9663,-11.407,2390.5
1994,1,17,6,-6.8029,-11.539,2603.7
1994,1,17,12,-5.1666,-9.6611,1783
1994,1,17,18,-7.5022,-9.9271,2080.8
1994,1,18,0,-8.1811,-9.3893,1969.7
1994,1,18,6,-6.5449,-7.5114,1260.6
1994,1,18,12,-5.5673,-6.1699,863.73
1994,1,18,18,-4.7899,-3.0827,295.8
1994,1,19,0,-1.0964,-3.8924,265.15
1994,1,19,6,0.08153,-4.2964,311.01
1994,1,19,12,-2.3524,-8.1873,1174.9
1994,1,19,18,-6.6229,-12.21,2857.2
1994,1,20,0,-6.6229,-12.21,2857.2
1994,1,20,6,-8.0012,-10.061,2178.6
1994,1,20,12,-6.6637,-10.062,2045.7
1994,1,20,18,-4.9867,-10.333,1997
1994,1,21,0,-5.5061,-9.3922,1722.5
1994,1,21,6,-5.5265,-8.3181,1399.3
1994,1,21,12,-5.187,-8.587,1451.2
1994,1,21,18,NaN,NaN,NaN
1994,1,22,0,-5.2278,-6.4388,899.58
1994,1,22,6,-4.2705,-4.0231,397.62
1994,1,22,12,-3.0925,-4.4272,402.75
1994,1,22,18,-1.755,-4.4287,355.39
1994,1,23,0,-1.4359,-3.6235,237.91
1994,1,23,6,-1.2968,-2.1468,90.697
1994,1,23,12,-2.434,-3.8909,300.81
1994,1,23,18,-1.4155,-4.6976,388.24
1994,1,24,0,-0.41749,-4.4302,332.08
